LOCATION,EVENT_SUCCESS_Mean,EVENT_DURATION_Mean,Record_Count,Region,District,LONGITUDE,LATITUDE
"Cell_S6972",1.000000,42.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.872296,1.350769
"Cell_S6973",1.000000,79.500000,2,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.887847,1.379318
"Cell_S6976",1.000000,66.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.891910,1.359608
"Cell_S698",1.000000,231.172414,29,"Central","Marina South",103.859978,1.282235
"Cell_S6982",1.000000,33.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.869120,1.374463
"Cell_S699",1.000000,186.000000,4,"Central","Marina South",103.854157,1.279430
"Cell_S7",1.000000,37.285714,7,"North-East","Ang Mo Kio",103.845095,1.384919
"Cell_S70",1.000000,193.317073,41,"West","Jurong East",103.748983,1.333136
"Cell_S700",0.666667,59.333333,3,"Central","Raffles Place",103.850804,1.283178
"Cell_S7003",1.000000,18.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.869120,1.374463
"Cell_S7007",1.000000,89.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.880436,1.374283
"Cell_S701",1.000000,16.857143,7,"Central","Marina Esplanade Suntec",103.859356,1.291238
"Cell_S7011",1.000000,41.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.885043,1.341451
"Cell_S7012",1.000000,77.000000,1,"North-East","Punggol",103.907842,1.405163
"Cell_S702",1.000000,90.021277,47,"Central","Marina Esplanade Suntec",103.858203,1.294902
"Cell_S703",0.833333,148.333333,6,"Central","Raffles Place",103.852694,1.284686
"Cell_S7031",1.000000,71.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.865165,1.365189
"Cell_S7033",1.000000,566.000000,1,"North-East","Sengkang Buangkok",103.903710,1.389373
"Cell_S704",0.970588,123.705882,34,"Central","Raffles Place",103.852320,1.285124
"Cell_S7047",1.000000,100.000000,1,"North-East","Punggol",103.909145,1.396043
"Cell_S7049",1.000000,34.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.871870,1.366040
"Cell_S705",0.977778,135.666667,45,"Central","Robinson Road Shenton Way",103.848408,1.276993
"Cell_S706",1.000000,181.000000,1,"Central","Robinson Road Shenton Way",103.848408,1.276993
"Cell_S7063",1.000000,70.000000,1,"North-East","Punggol",103.904436,1.404414
"Cell_S7065",0.000000,600.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.885412,1.344482
"Cell_S707",1.000000,153.875000,16,"Central","Raffles Place",103.852059,1.283620
"Cell_S7070",1.000000,59.000000,1,"North-East","Punggol",103.913044,1.394256
"Cell_S7074",1.000000,82.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.894661,1.372058
"Cell_S7075",1.000000,28.000000,2,"North-East","Serangoon Central Serangoon Gardens",103.865165,1.365189
"Cell_S7076",1.000000,76.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.868317,1.349692
"Cell_S708",0.900000,80.250000,20,"Central","Robinson Road Shenton Way",103.846674,1.281397
"Cell_S7089",1.000000,304.000000,2,"North-East","Sengkang Buangkok",103.877872,1.362265
"Cell_S709",1.000000,111.600000,10,"Central","Chinatown",103.844516,1.288057
"Cell_S7091",1.000000,25.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.883737,1.352531
"Cell_S7093",1.000000,66.500000,2,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.890106,1.341066
"Cell_S7096",1.000000,19.500000,2,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.891935,1.379230
"Cell_S71",0.941176,74.882353,17,"North","Bukit Timah King Albert Park",103.758655,1.331427
"Cell_S710",1.000000,19.000000,1,"Central","Raffles Place",103.849079,1.285047
"Cell_S7100",1.000000,47.000000,1,"North-East","Punggol",103.910101,1.401359
"Cell_S711",0.846154,105.076923,13,"Central","Marina South",103.859978,1.285205
"Cell_S7111",1.000000,45.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.887745,1.358018
"Cell_S7117",1.000000,239.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.870392,1.371979
"Cell_S7119",1.000000,18.000000,1,"North-East","Sengkang Buangkok",103.897518,1.384399
"Cell_S712",0.950000,140.800000,40,"Central","Marina South",103.859978,1.285205
"Cell_S7128",1.000000,10.000000,1,"North-East","Sengkang Buangkok",103.905853,1.387940
"Cell_S713",0.800000,47.000000,5,"Central","Marina South",103.859978,1.285205
"Cell_S7130",1.000000,12.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.865165,1.365189
"Cell_S714",1.000000,281.333333,9,"Central","Raffles Place",103.849874,1.282807
"Cell_S715",1.000000,47.222222,9,"Central","Chinatown",103.844243,1.281493
"Cell_S7154",1.000000,11.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.888473,1.337075
"Cell_S7156",1.000000,0.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.887919,1.371649
"Cell_S7158",1.000000,40.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.873638,1.354920
"Cell_S716",1.000000,58.000000,1,"Central","Raffles Place",103.849632,1.283281
"Cell_S7163",1.000000,42.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.884317,1.380185
"Cell_S717",0.983607,70.180328,61,"Central","Marina South",103.854971,1.279645
"Cell_S7171",1.000000,28.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.869120,1.374463
"Cell_S718",1.000000,73.500000,2,"Central","Raffles Place",103.849120,1.282414
"Cell_S719",0.900000,180.000000,10,"Central","Marina South",103.859978,1.282235
"Cell_S7198",1.000000,151.333333,3,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.890855,1.354960
"Cell_S72",0.980769,103.634615,52,"Central","Tanjong Pagar",103.839416,1.278491
"Cell_S720",1.000000,134.500000,2,"Central","Marina South",103.854157,1.279430
"Cell_S721",1.000000,73.818182,11,"Central","Marina South",103.854157,1.279430
"Cell_S7215",1.000000,17.000000,4,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.888525,1.376440
"Cell_S722",1.000000,66.800000,5,"Central","Marina South",103.854157,1.279430
"Cell_S723",1.000000,145.272727,22,"Central","Raffles Place",103.852970,1.286193
"Cell_S7233",1.000000,394.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.878590,1.369966
"Cell_S724",0.991935,123.258065,124,"Central","Marina Esplanade Suntec",103.858814,1.292414
"Cell_S725",1.000000,24.000000,1,"Central","Chinatown",103.843312,1.283641
"Cell_S7254",1.000000,60.666667,3,"North-East","Sengkang Buangkok",103.905381,1.386279
"Cell_S7255",1.000000,51.500000,2,"North-East","Serangoon Central Serangoon Gardens",103.874818,1.367262
"Cell_S7257",1.000000,16.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.881383,1.348055
"Cell_S7258",1.000000,124.000000,1,"North-East","Punggol",103.910288,1.398067
"Cell_S726",1.000000,37.333333,3,"Central","Marina South",103.863460,1.269849
"Cell_S7262",1.000000,60.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.888525,1.376440
"Cell_S7266",1.000000,115.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.890728,1.364857
"Cell_S727",0.972477,115.486239,109,"Central","Raffles Place",103.852523,1.285892
"Cell_S7270",1.000000,201.000000,1,"North-East","Sengkang Buangkok",103.884105,1.360058
"Cell_S7271",1.000000,104.000000,1,"North-East","Sengkang Buangkok",103.907899,1.388161
"Cell_S7274",1.000000,397.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.899422,1.372422
"Cell_S7275",1.000000,66.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.872296,1.350769
"Cell_S728",1.000000,74.925926,27,"Central","Robinson Road Shenton Way",103.847565,1.277705
"Cell_S7283",1.000000,63.000000,1,"North-East","Sengkang Buangkok",103.885495,1.391728
"Cell_S729",1.000000,127.722222,18,"Central","Raffles Place",103.850709,1.284729
"Cell_S7290",1.000000,128.000000,1,"North-East","Sengkang Buangkok",103.894481,1.381888
"Cell_S7298",1.000000,18.000000,1,"North-East","Sengkang Buangkok",103.900078,1.397980
"Cell_S73",1.000000,163.300000,10,"West","Jurong East",103.748983,1.333136
"Cell_S730",1.000000,109.000000,4,"Central","Marina South",103.859978,1.285205
"Cell_S731",1.000000,55.083333,12,"Central","Marina Esplanade Suntec",103.857987,1.294503
"Cell_S7318",1.000000,171.000000,1,"North-East","Sengkang Buangkok",103.903267,1.392726
"Cell_S732",1.000000,108.965517,29,"Central","Robinson Road Shenton Way",103.849827,1.279322
"Cell_S7326",1.000000,43.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.863652,1.349605
"Cell_S733",0.960000,94.880000,25,"Central","Marina Esplanade Suntec",103.857987,1.294503
"Cell_S734",1.000000,602.555556,9,"Central","Chinatown",103.840660,1.281708
"Cell_S735",1.000000,19.500000,4,"Central","Robinson Road Shenton Way",103.848773,1.279862
"Cell_S7350",1.000000,59.000000,1,"North-East","Sengkang Buangkok",103.884105,1.360058
"Cell_S736",1.000000,126.166667,6,"Central","Robinson Road Shenton Way",103.848773,1.279862
"Cell_S737",0.939394,260.515152,33,"Central","Chinatown",103.844243,1.281493
"Cell_S738",1.000000,74.200000,5,"Central","Raffles Place",103.851386,1.281812
"Cell_S7388",1.000000,53.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.871224,1.358442
"Cell_S739",0.888889,108.111111,9,"Central","Raffles Place",103.852923,1.283021
"Cell_S74",1.000000,88.100000,10,"Central","Marina South",103.854157,1.279430
"Cell_S740",0.923077,53.615385,13,"Central","Marina Esplanade Suntec",103.860266,1.293503
"Cell_S7402",1.000000,82.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.890728,1.364857
"Cell_S7405",1.000000,10.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.860698,1.352062
"Cell_S741",0.750000,69.250000,4,"Central","Raffles Place",103.849120,1.282414
"Cell_S7412",1.000000,105.000000,1,"North-East","Punggol",103.909882,1.392106
"Cell_S742",1.000000,37.500000,4,"Central","Marina South",103.854157,1.279430
"Cell_S7421",1.000000,21.666667,3,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.893925,1.367777
"Cell_S7425",1.000000,126.000000,2,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.893925,1.367777
"Cell_S7427",1.000000,19.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.887745,1.358018
"Cell_S7428",1.000000,146.500000,2,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.888746,1.379967
"Cell_S743",1.000000,121.200000,5,"Central","Raffles Place",103.851463,1.283933
"Cell_S7434",1.000000,129.000000,1,"North-East","Sengkang Buangkok",103.906270,1.390099
"Cell_S744",1.000000,519.000000,1,"Central","Marina South",103.860503,1.278887
"Cell_S745",1.000000,60.000000,1,"Central","Marina Esplanade Suntec",103.858203,1.294902
"Cell_S746",1.000000,68.826087,46,"Central","Marina South",103.852592,1.282253
"Cell_S7469",1.000000,527.500000,2,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.884317,1.380185
"Cell_S747",1.000000,141.277778,18,"Central","Marina South",103.871572,1.280647
"Cell_S7474",1.000000,14.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.884123,1.377537
"Cell_S7475",1.000000,99.400000,5,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.886640,1.349052
"Cell_S7479",1.000000,51.000000,1,"North-East","Sengkang Buangkok",103.888925,1.387890
"Cell_S748",1.000000,46.166667,6,"Central","Marina South",103.863460,1.269849
"Cell_S7480",0.000000,30.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.890620,1.374425
"Cell_S749",0.955556,84.888889,45,"Central","Robinson Road Shenton Way",103.848408,1.276993
"Cell_S7497",1.000000,10.000000,1,"North-East","Punggol",103.907842,1.405163
"Cell_S7499",1.000000,204.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.870392,1.371979
"Cell_S75",0.950000,29.500000,20,"Central","Marina South",103.854157,1.279430
"Cell_S750",1.000000,81.272727,11,"Central","Marina Esplanade Suntec",103.857049,1.291595
"Cell_S7501",1.000000,150.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.884317,1.380185
"Cell_S751",0.961538,89.288462,52,"Central","Raffles Place",103.851463,1.283933
"Cell_S752",0.968750,223.093750,32,"Central","Raffles Place",103.850520,1.282230
"Cell_S753",1.000000,70.190476,21,"Central","Raffles Place",103.850032,1.283863
"Cell_S7532",1.000000,21.333333,3,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.891910,1.359608
"Cell_S754",1.000000,127.166667,12,"Central","Chinatown",103.844320,1.287426
"Cell_S755",1.000000,36.666667,3,"Central","Raffles Place",103.847653,1.284842
"Cell_S756",0.985507,116.782609,69,"Central","Marina South",103.852659,1.280769
"Cell_S7564",1.000000,22.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.880281,1.352637
"Cell_S757",1.000000,66.000000,1,"Central","Marina South",103.859978,1.285205
"Cell_S7571",1.000000,332.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.888525,1.376440
"Cell_S758",0.833333,114.666667,6,"Central","Marina South",103.859978,1.285205
"Cell_S7585",1.000000,282.000000,1,"North-East","Sengkang Buangkok",103.886846,1.389228
"Cell_S759",1.000000,51.333333,3,"Central","Chinatown",103.846433,1.284977
"Cell_S7591",1.000000,75.000000,1,"North-East","Sengkang Buangkok",103.903267,1.392726
"Cell_S76",1.000000,51.333333,6,"Central","Marina South",103.854157,1.279430
"Cell_S760",1.000000,68.142857,7,"Central","Chinatown",103.846433,1.284977
"Cell_S7607",1.000000,54.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.873638,1.354920
"Cell_S7609",1.000000,203.000000,1,"North-East","Punggol",103.907842,1.405163
"Cell_S761",1.000000,125.384615,26,"Central","Marina South",103.859978,1.285205
"Cell_S7612",1.000000,91.500000,2,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.899422,1.372422
"Cell_S7613",1.000000,91.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.866701,1.365651
"Cell_S762",1.000000,97.166667,42,"Central","Raffles Place",103.851809,1.282673
"Cell_S7620",0.750000,347.750000,4,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.888525,1.376440
"Cell_S7623",1.000000,383.000000,1,"North-East","Sengkang Buangkok",103.891429,1.388349
"Cell_S7629",1.000000,24.000000,1,"North-East","Punggol",103.907842,1.405163
"Cell_S763",1.000000,3.000000,1,"Central","Robinson Road Shenton Way",103.847565,1.277705
"Cell_S7634",1.000000,78.000000,1,"North-East","Sengkang Buangkok",103.877872,1.362265
"Cell_S764",1.000000,64.500000,2,"Central","Marina South",103.854971,1.279645
"Cell_S7647",1.000000,13.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.883774,1.370186
"Cell_S765",0.800000,233.800000,5,"Central","Marina South",103.854971,1.279645
"Cell_S7652",1.000000,41.000000,1,"North-East","Sengkang Buangkok",103.891429,1.388349
"Cell_S7657",1.000000,118.500000,2,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.887745,1.358018
"Cell_S7658",1.000000,88.000000,2,"North-East","Sengkang Buangkok",103.907899,1.388161
"Cell_S7659",1.000000,26.000000,1,"North-East","Sengkang Buangkok",103.900078,1.397980
"Cell_S766",1.000000,143.500000,4,"Central","Chinatown",103.844943,1.285185
"Cell_S7661",1.000000,30.000000,1,"North-East","Punggol",103.904172,1.399061
"Cell_S7662",1.000000,159.500000,2,"North-East","Serangoon Central Serangoon Gardens",103.866701,1.365651
"Cell_S7666",1.000000,279.000000,1,"North-East","Sengkang Buangkok",103.898490,1.396816
"Cell_S767",1.000000,414.000000,2,"Central","Robinson Road Shenton Way",103.846981,1.276088
"Cell_S7674",1.000000,26.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.888525,1.376440
"Cell_S7675",1.000000,146.250000,4,"North-East","Sengkang Buangkok",103.886694,1.396735
"Cell_S768",1.000000,83.928571,28,"Central","Marina South",103.859978,1.282235
"Cell_S7685",1.000000,969.000000,2,"North-East","Sengkang Buangkok",103.894481,1.381888
"Cell_S769",0.888889,58.555556,9,"Central","Marina South",103.854157,1.279430
"Cell_S7691",1.000000,41.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.870830,1.374216
"Cell_S7695",1.000000,50.000000,1,"North-East","Sengkang Buangkok",103.897518,1.384399
"Cell_S77",0.931818,130.500000,44,"Central","Marina Esplanade Suntec",103.858203,1.294902
"Cell_S770",0.846154,290.615385,13,"Central","Raffles Place",103.852320,1.285124
"Cell_S7708",1.000000,56.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.890855,1.354960
"Cell_S771",0.960000,287.480000,25,"Central","Marina South",103.871572,1.280647
"Cell_S7717",1.000000,159.000000,1,"North-East","Sengkang Buangkok",103.895064,1.392054
"Cell_S772",1.000000,69.500000,10,"Central","Robinson Road Shenton Way",103.846189,1.278628
"Cell_S773",0.933333,403.933333,15,"Central","Marina South",103.863460,1.269849
"Cell_S7732",1.000000,73.000000,1,"North-East","Punggol",103.907842,1.405163
"Cell_S774",1.000000,66.363636,11,"Central","Chinatown",103.843312,1.283641
"Cell_S7741",1.000000,195.000000,2,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.894743,1.375429
"Cell_S7742",1.000000,76.000000,1,"North-East","Punggol",103.902092,1.404563
"Cell_S7749",0.500000,547.000000,2,"North-East","Sengkang Buangkok",103.900072,1.386304
"Cell_S775",1.000000,79.214286,14,"Central","Raffles Place",103.852523,1.285892
"Cell_S7751",1.000000,8.000000,1,"North-East","Punggol",103.909145,1.396043
"Cell_S7753",0.666667,1370.666667,3,"North-East","Serangoon Central Serangoon Gardens",103.873286,1.348482
"Cell_S7757",1.000000,104.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.868317,1.349692
"Cell_S776",1.000000,42.000000,2,"Central","Robinson Road Shenton Way",103.847565,1.277705
"Cell_S7766",1.000000,1179.500000,2,"North-East","Punggol",103.908892,1.399877
"Cell_S777",1.000000,208.000000,2,"Central","Marina South",103.859978,1.285205
"Cell_S778",1.000000,24.285714,7,"Central","Marina South",103.859978,1.285205
"Cell_S7788",1.000000,218.000000,1,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.892045,1.335723
"Cell_S7789",0.000000,41.000000,1,"North-East","Punggol",103.898841,1.415806
"Cell_S779",0.936508,81.936508,63,"Central","Raffles Place",103.851809,1.282673
"Cell_S7792",1.000000,122.500000,2,"North-East","Hougang Serangoon Yio Chu Kang Kovan",103.887747,1.354010
"Cell_S7799",1.000000,383.000000,1,"North-East","Serangoon Central Serangoon Gardens",103.860698,1.352062
"Cell_S78",0.977444,108.849624,133,"Central","Marina Esplanade Suntec",103.863922,1.291282
"Cell_S780",0.800000,94.100000,10,"Central","Marina Esplanade Suntec",103.857987,1.294503
"Cell_S7803",1.000000,72.000000,1,"North-East","Bishan Thomson Road",103.836068,1.351769
"Cell_S781",0.966667,49.866667,30,"Central","Robinson Road Shenton Way",103.848773,1.279862
"Cell_S782",1.000000,129.180000,50,"Central","Marina South",103.854971,1.279645
"Cell_S7822",1.000000,241.000000,4,"North-East","Ang Mo Kio",103.835961,1.371775
"Cell_S783",0.840000,270.720000,25,"Central","Marina South",103.854971,1.279645
"Cell_S784",1.000000,26.000000,1,"Central","Robinson Road Shenton Way",103.845962,1.276604
"Cell_S7847",1.000000,32.500000,2,"North-East","Ang Mo Kio",103.857884,1.362392
"Cell_S785",0.940299,110.104478,67,"Central","Marina South",103.854157,1.279430
